,Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date,ROI_Flag
41619,TI-CMP-42619,Social Media,College Students,25.0,WhatsApp,13050.0,422.0,129.0,87.0,50982.0,850.34375,-0.31,Bengali,4.89,Youth,2024-10-26,Loss
41620,TI-CMP-42620,Social Media,Premium Shoppers,14.0,"Instagram, YouTube, WhatsApp",24705.0,968.0,204.0,136.0,66232.0,850.34375,-0.43,Bengali,5.29,Youth,2025-03-13,Loss
41621,TI-CMP-42621,Social Media,Working Women,8.0,"Email, Google, Facebook",64535.0,4665.0,2302.0,930.0,461280.0,124.32,2.99,Hindi,12.24,Youth,2024-07-02,Profit
41622,TI-CMP-42622,SEO,Tier 2 City Customers,9.0,"YouTube, Facebook",98174.0,9268.0,3573.0,1999.0,531734.0,48.32,4.5,Tamil,15.12,Youth,2024-07-02,Profit
41623,TI-CMP-42623,Paid Ads,College Students,25.0,"WhatsApp, YouTube, Email",26435.0,3001.0,1654.0,706.0,427836.0,95.02,5.38,Bengali,20.28,College Students,2024-11-24,Profit
41624,TI-CMP-42624,Social Media,Premium Shoppers,25.0,"Email, WhatsApp",55016.23549001948,5501.0,1131.0,438.0,246156.0,203.69,1.76,English,9.07,Youth,2024-12-31,Profit
41625,TI-CMP-42625,Email,Tier 2 City Customers,25.0,Email,60149.0,6559.0,2581.0,1394.0,457232.0,156.9,1.09,Hindi,17.51,Working Women,2025-02-18,Profit
41626,TI-CMP-42626,Influencer,Premium Shoppers,17.0,"Google, Instagram, Email",54720.0,5463.0,1952.0,870.0,177480.0,196.0,0.04,Bengali,15.14,Working Women,2025-05-25,Profit
41628,TI-CMP-42628,Influencer,Tier 2 City Customers,20.0,WhatsApp,89870.0,2045.0,548.0,402.0,142710.0,712.33,-0.5,English,3.33,College Students,2025-01-28,Loss
41629,TI-CMP-42629,SEO,Premium Shoppers,17.0,YouTube,63553.0,1434.0,769.0,611.0,197353.0,231.42,0.4,English,4.43,Premium Shoppers,2025-01-10,Profit
41630,TI-CMP-42630,Email,Working Women,15.0,"Email, YouTube",15822.0,1905.0,1125.0,550.0,167200.0,107.35,1.83,English,22.63,Premium Shoppers,2025-01-27,Profit
41631,TI-CMP-42631,Paid Ads,Tier 2 City Customers,25.0,"Instagram, Facebook",31946.0,2713.0,1510.0,1039.0,541319.0,236.64,1.2,English,13.760886492146597,Premium Shoppers,2024-09-11,Profit
41632,TI-CMP-42632,Paid Ads,Youth,8.0,"Email, Instagram",44153.0,2432.0,1396.0,802.0,213332.0,307.71,-0.14,Tamil,10.49,Youth,2025-06-12,Loss
41633,TI-CMP-42633,Social Media,College Students,5.0,"YouTube, Instagram, Facebook",55016.23549001948,9762.0,2964.0,2322.0,659448.0,29.62,8.335,Hindi,15.85,Premium Shoppers,2025-02-13,Profit
41634,TI-CMP-42634,Email,Tier 2 City Customers,8.0,"WhatsApp, Facebook",24133.0,1818.0,630.0,304.0,80256.0,850.34375,-0.69,Bengali,11.4,College Students,2025-03-21,Loss
41635,TI-CMP-42635,Social Media,Working Women,21.0,WhatsApp,36640.0,4203.0,999.0,777.0,214102.0,300.17,-0.08,English,15.22,Youth,2024-08-17,Loss
41637,TI-CMP-42637,Email,Youth,18.0,"YouTube, WhatsApp",22982.0,1937.0,619.0,777.0,359270.0,208.7,1.22,Hindi,13.27,Premium Shoppers,2024-08-28,Profit
41638,TI-CMP-42638,Social Media,Youth,20.0,WhatsApp,43977.0,3724.0,940.0,290.0,64090.0,822.56,-0.73,Bengali,11.26,Tier 2 City Customers,2025-06-07,Loss
41639,TI-CMP-42639,Social Media,Premium Shoppers,24.0,"Email, Instagram",65463.0,2749.0,1030.0,443.0,302569.0,413.25,0.65,Hindi,6.45,Premium Shoppers,2024-08-14,Profit
41640,TI-CMP-42640,Email,Premium Shoppers,22.0,"Instagram, Facebook, YouTube",43035.0,2628.0,1161.0,569.0,146233.0,504.57,-0.49,Tamil,10.13,Tier 2 City Customers,2025-05-21,Loss
41641,TI-CMP-42641,Paid Ads,Tier 2 City Customers,7.0,"Email, Instagram, Google",98628.0,12981.0,1477.0,1773.0,650691.0,145.18,1.53,Hindi,21.78,Premium Shoppers,2024-10-18,Profit
41642,TI-CMP-42642,Social Media,College Students,9.0,Facebook,72047.0,2858.0,745.0,351.0,238329.0,151.46,3.48,Bengali,5.49,Tier 2 City Customers,2025-04-05,Profit
41643,TI-CMP-42643,Social Media,Tier 2 City Customers,5.0,Google,81991.0,7466.0,2954.0,1033.0,756156.0,136.62,4.36,Bengali,13.97,Premium Shoppers,2025-06-10,Profit
41644,TI-CMP-42644,Paid Ads,College Students,5.0,Instagram,55016.23549001948,6736.0,2052.0,1084.0,790236.0,178.1,3.09,Bengali,20.47,Youth,2025-02-01,Profit
41645,TI-CMP-42645,Email,College Students,17.522264750789567,"Email, WhatsApp, Google",98189.0,10176.0,2282.0,1507.0,783640.0,135.15,2.85,Hindi,14.22,Youth,2024-10-09,Profit
41647,TI-CMP-42647,Influencer,Tier 2 City Customers,10.0,Instagram,55016.23549001948,2558.0,1106.0,664.0,374496.0,294.6,0.91,Hindi,22.36,Youth,2025-03-31,Profit
41648,TI-CMP-42648,Paid Ads,Premium Shoppers,22.0,YouTube,42815.0,5716.0,1490.0,777.0,532244.0,59.35,8.335,Hindi,19.36,Premium Shoppers,2025-04-23,Profit
41649,TI-CMP-42649,SEO,Tier 2 City Customers,17.0,"Instagram, Google",13258.0,1556.0,866.0,353.0,214977.0,764.83,-0.2,Bengali,20.93,Youth,2024-10-02,Loss
41650,TI-CMP-42650,Influencer,Working Women,19.0,Email,39685.0,5429.0,2770.0,1665.0,837495.0,148.4,2.39,Hindi,24.86,College Students,2024-12-17,Profit
41651,TI-CMP-42651,Influencer,Working Women,13.0,"Google, Facebook, Instagram",18215.0,1325.0,762.0,608.0,422560.0,367.32,0.89,Tamil,14.8,College Students,2025-02-28,Profit
41652,TI-CMP-42652,Social Media,Premium Shoppers,28.0,Instagram,91729.0,12981.0,5101.5,2742.5,1173620.0,74.08,4.78,English,24.08,Youth,2025-02-28,Profit
41654,TI-CMP-42654,Influencer,Tier 2 City Customers,10.0,"Instagram, Email",10252.0,475.0,211.0,89.0,31506.0,850.34375,-0.58,English,7.56,Premium Shoppers,2025-05-07,Loss
41655,TI-CMP-42655,Paid Ads,Working Women,7.0,Instagram,81605.0,4450.0,2207.0,1456.0,930384.0,90.08,6.09,English,9.94,Youth,2025-04-18,Profit
41656,TI-CMP-42656,Social Media,Premium Shoppers,5.0,Google,77281.0,6199.0,3541.0,1343.0,615094.0,125.01,2.66,Hindi,14.34,Premium Shoppers,2025-04-09,Profit
41657,TI-CMP-42657,SEO,Working Women,17.0,Google,10820.0,1534.0,854.0,365.0,149650.0,561.77,-0.27,Tamil,25.44,Premium Shoppers,2024-07-15,Loss
41658,TI-CMP-42658,Email,College Students,26.0,WhatsApp,26990.0,883.0,529.0,337.0,135474.0,361.3,0.11,Tamil,6.48,Youth,2025-05-15,Profit
41659,TI-CMP-42659,Paid Ads,College Students,14.0,"Google, WhatsApp",26844.0,1202.0,327.0,107.0,40232.0,850.34375,-0.56,Hindi,6.09,Youth,2025-02-27,Loss
41660,TI-CMP-42660,Influencer,Tier 2 City Customers,30.0,Instagram,17887.0,963.0,452.0,164.0,59204.0,850.34375,-0.58,Tamil,8.83,Premium Shoppers,2024-09-08,Loss
41661,TI-CMP-42661,SEO,Youth,12.0,Facebook,54659.0,4355.0,1979.0,880.0,350240.0,118.67,2.35,Hindi,13.2,Working Women,2025-02-16,Profit
41662,TI-CMP-42662,Paid Ads,Tier 2 City Customers,10.0,"YouTube, WhatsApp",41995.0,4927.0,2881.0,1177.0,359270.0,46.52,5.56,Bengali,21.4,Youth,2025-02-16,Profit
41663,TI-CMP-42663,SEO,Tier 2 City Customers,17.522264750789567,"YouTube, Instagram",33345.0,4904.0,1505.0,699.0,149586.0,145.83,0.47,Bengali,21.32,Premium Shoppers,2024-11-26,Profit
41664,TI-CMP-42664,Influencer,Working Women,28.0,"Email, WhatsApp, Instagram",24285.0,3528.0,749.0,246.0,152520.0,445.17,0.39,Bengali,18.62,College Students,2025-03-30,Profit
41665,TI-CMP-42665,Influencer,Tier 2 City Customers,26.0,YouTube,59656.0,5100.0,1637.0,1029.0,316932.0,100.53,2.06,Bengali,13.02,Tier 2 City Customers,2024-09-03,Profit
41666,TI-CMP-42666,Social Media,Youth,10.0,"Email, Google",72083.0,2634.0,1314.0,785.0,387790.0,208.7,1.37,English,6.57,Premium Shoppers,2025-05-23,Profit
41667,TI-CMP-42667,Paid Ads,Premium Shoppers,18.0,"Email, Instagram",55016.23549001948,5864.0,2056.0,1481.0,598324.0,153.04,1.64,Tamil,12.35,Tier 2 City Customers,2025-04-14,Profit
41668,TI-CMP-42668,SEO,Youth,27.0,Instagram,76966.0,6878.0,2855.0,2039.0,774820.0,37.24,8.335,Hindi,15.3,Premium Shoppers,2025-01-28,Profit
41669,TI-CMP-42669,Paid Ads,Premium Shoppers,10.0,"Facebook, Google, Email",63975.0,4407.0,2577.0,1091.0,250930.0,52.56,3.38,Tamil,12.62,Youth,2024-08-30,Profit
41670,TI-CMP-42670,Paid Ads,College Students,6.0,"Instagram, Google",55016.23549001948,10642.0,4450.0,2742.5,1022736.0,65.68,4.68,Bengali,21.71,Tier 2 City Customers,2024-10-09,Profit
41671,TI-CMP-42671,Paid Ads,Premium Shoppers,23.0,"Instagram, Email, WhatsApp",36994.0,5218.0,1070.0,632.0,309680.0,126.41,2.88,Hindi,18.71,Youth,2024-08-03,Profit
41672,TI-CMP-42672,Paid Ads,Premium Shoppers,7.0,"Email, Instagram",68312.0,8865.0,4266.0,2139.0,1306929.0,52.63,8.335,Tamil,22.35,Youth,2025-06-01,Profit
41673,TI-CMP-42673,Influencer,Youth,7.0,"Google, WhatsApp, Email",20643.0,1388.0,519.0,777.0,122146.0,328.52,-0.52,Bengali,10.0,College Students,2024-12-16,Loss
41674,TI-CMP-42674,Paid Ads,Premium Shoppers,20.0,"Instagram, Google, YouTube",21849.0,1582.0,657.0,360.0,202680.0,722.3,-0.22,Hindi,11.9,Youth,2025-05-06,Loss
41675,TI-CMP-42675,SEO,Youth,24.0,"Email, Google, Facebook",96568.0,12981.0,5101.5,2742.5,791616.0,22.02,8.335,Bengali,25.52,College Students,2025-02-07,Profit
41676,TI-CMP-42676,SEO,Premium Shoppers,27.0,"Instagram, Google",77969.0,5570.0,1824.0,639.0,417267.0,157.8,3.14,English,10.3,Youth,2025-03-16,Profit
41678,TI-CMP-42678,SEO,Premium Shoppers,16.0,Facebook,59730.0,7197.0,3730.0,2517.0,1240881.0,22.62,8.335,English,22.51,College Students,2025-05-12,Profit
41679,TI-CMP-42679,Influencer,Working Women,28.0,Email,71858.0,9578.0,4237.0,1407.0,738675.0,126.61,3.15,Hindi,21.18,Premium Shoppers,2024-10-21,Profit
41680,TI-CMP-42680,Social Media,Premium Shoppers,21.0,Google,51312.0,7059.0,2021.0,1416.0,767472.0,129.18,3.2,Hindi,20.46,College Students,2025-04-19,Profit
41681,TI-CMP-42681,SEO,Working Women,26.0,"Google, Facebook",33407.0,3047.0,690.0,777.0,194432.0,546.71,-0.54,Tamil,12.49,College Students,2024-12-02,Loss
41682,TI-CMP-42682,Paid Ads,Working Women,20.0,WhatsApp,41013.0,5569.0,1507.0,695.0,339160.0,180.66,1.7,English,18.95,Premium Shoppers,2024-08-24,Profit
41683,TI-CMP-42683,Paid Ads,Tier 2 City Customers,9.0,Facebook,55016.23549001948,1731.0,797.0,249.0,187497.0,359.55,1.09,Tamil,10.1,Working Women,2024-09-01,Profit
41684,TI-CMP-42684,Social Media,Working Women,9.0,"Facebook, YouTube, Google",45107.0,4562.0,1445.0,807.0,542304.0,275.59,1.44,English,15.11,Premium Shoppers,2025-03-18,Profit
41685,TI-CMP-42685,Influencer,College Students,11.0,"Email, Instagram",64046.0,7577.0,4117.0,1287.0,740025.0,107.5,4.35,Bengali,20.27,Working Women,2025-03-31,Profit
41686,TI-CMP-42686,SEO,Youth,30.0,Email,58025.0,5471.0,2817.0,1856.0,462144.0,43.97,4.66,Tamil,17.48,Premium Shoppers,2024-07-01,Profit
41687,TI-CMP-42687,Influencer,Premium Shoppers,5.0,"YouTube, WhatsApp, Google",15786.0,1957.0,609.0,306.0,81702.0,715.58,-0.63,Bengali,18.19,Tier 2 City Customers,2024-08-06,Loss
41688,TI-CMP-42688,Email,Working Women,15.0,"Email, Google",48014.0,3579.0,2146.0,1221.0,695970.0,152.81,2.73,Hindi,14.47,Youth,2025-02-18,Profit
41689,TI-CMP-42689,SEO,Youth,6.0,WhatsApp,21055.0,3094.0,910.0,357.0,118524.0,405.14,-0.18,Tamil,20.71,College Students,2025-06-19,Loss
41690,TI-CMP-42690,Paid Ads,Youth,26.0,"Email, YouTube, Google",28985.0,1121.0,443.0,249.0,66234.0,850.34375,-0.69,Bengali,6.25,Working Women,2024-10-03,Loss
41692,TI-CMP-42692,Paid Ads,College Students,8.0,Instagram,55016.23549001948,5923.0,1199.0,484.0,375100.0,210.08,2.69,English,9.36,Youth,2025-02-05,Profit
41693,TI-CMP-42693,SEO,Premium Shoppers,28.0,YouTube,40796.0,5660.0,3391.0,1943.0,703366.0,103.15,2.51,Tamil,26.95,Working Women,2024-10-27,Profit
41695,TI-CMP-42695,Email,Premium Shoppers,17.0,"Facebook, YouTube",81379.0,8904.0,2799.0,1166.0,381282.0,114.97,1.84,Hindi,15.81,Premium Shoppers,2024-07-10,Profit
41696,TI-CMP-42696,Paid Ads,Premium Shoppers,12.0,"WhatsApp, YouTube, Google",92966.0,12981.0,4559.0,1616.0,468640.0,127.26,1.28,Tamil,21.45,Working Women,2024-10-15,Profit
41697,TI-CMP-42697,Email,Tier 2 City Customers,24.0,"Facebook, Google, WhatsApp",22264.0,2389.0,1226.0,821.0,424457.0,226.4,1.28,Tamil,19.92,College Students,2024-10-15,Profit
41698,TI-CMP-42698,Email,Premium Shoppers,6.0,Email,55016.23549001948,7539.0,2509.0,2000.0,1361049.625,128.85,4.28,Tamil,22.07,Tier 2 City Customers,2025-01-25,Profit
41699,TI-CMP-42699,SEO,Premium Shoppers,13.0,Facebook,54805.0,1324.0,790.0,330.0,264000.0,168.64,3.74,English,4.46,Premium Shoppers,2025-01-25,Profit
41700,TI-CMP-42700,Paid Ads,Tier 2 City Customers,12.0,Instagram,19039.0,1302.0,645.0,264.0,79200.0,337.08,-0.11,Bengali,11.61,College Students,2024-10-23,Loss
41701,TI-CMP-42701,Email,Premium Shoppers,5.0,"YouTube, Facebook",58582.0,7091.0,2923.0,1666.0,1047914.0,151.68,3.15,Hindi,13.760886492146597,Working Women,2025-05-16,Profit
41702,TI-CMP-42702,Social Media,Youth,14.0,YouTube,94132.0,10840.0,5101.5,2573.0,1361049.625,47.0,8.335,Bengali,21.03,Youth,2024-11-04,Profit
41703,TI-CMP-42703,Paid Ads,Premium Shoppers,17.0,"YouTube, Google, Facebook",55016.23549001948,5889.0,2912.0,2320.0,770240.0,99.47,2.34,Hindi,21.65,Youth,2024-10-29,Profit
41704,TI-CMP-42704,Paid Ads,Working Women,30.0,Facebook,34507.0,2259.0,965.0,327.0,102351.0,730.13,-0.57,Tamil,10.29,Youth,2025-03-24,Loss
41705,TI-CMP-42705,Email,Working Women,7.0,Google,69119.0,8758.0,3099.0,2300.0,483000.0,47.45,3.43,English,20.48,Working Women,2025-04-02,Profit
41706,TI-CMP-42706,Paid Ads,Tier 2 City Customers,25.0,Instagram,93977.0,12194.0,4770.0,1441.0,468325.0,199.09,0.63,Tamil,19.58,Premium Shoppers,2025-02-09,Profit
41707,TI-CMP-42707,Social Media,Working Women,28.0,"Email, Instagram, YouTube",53169.0,1976.0,1042.0,608.0,305824.0,93.08,4.4,English,6.82,Youth,2024-10-23,Profit
41708,TI-CMP-42708,SEO,Premium Shoppers,23.0,"Email, Facebook",48222.0,2114.0,937.0,685.0,171250.0,340.03,-0.26,Bengali,7.75,Working Women,2025-05-13,Loss
41710,TI-CMP-42710,Email,Tier 2 City Customers,12.0,Instagram,37037.0,3817.0,2136.0,1616.0,555904.0,165.11,1.08,Tamil,20.44,Youth,2025-03-22,Profit
41711,TI-CMP-42711,SEO,College Students,17.0,"Instagram, Email",72964.0,5507.0,1436.0,524.0,359270.0,341.86,1.01,English,10.23,Youth,2024-11-25,Profit
41712,TI-CMP-42712,Paid Ads,Working Women,9.0,Facebook,15102.0,371.0,188.0,73.0,47085.0,850.34375,-0.24,Bengali,4.18,College Students,2024-07-27,Loss
41713,TI-CMP-42713,SEO,Tier 2 City Customers,12.0,"Google, Email",60473.0,1507.0,819.0,368.0,89424.0,357.2,-0.32,English,4.45,Working Women,2024-07-08,Loss
41714,TI-CMP-42714,SEO,Working Women,12.0,"Instagram, Facebook, Email",88886.0,4057.0,1095.0,857.0,370224.0,228.73,0.89,English,6.76,Tier 2 City Customers,2025-01-17,Profit
41715,TI-CMP-42715,Paid Ads,Youth,19.0,"YouTube, Instagram",38746.0,4910.0,1632.0,700.0,469700.0,339.97,0.97,Hindi,18.69,Tier 2 City Customers,2024-11-17,Profit
41716,TI-CMP-42716,Influencer,College Students,28.0,"WhatsApp, Google",92150.0,6037.0,1486.0,496.0,255440.0,460.3,0.12,Tamil,8.7,Premium Shoppers,2025-05-14,Profit
41717,TI-CMP-42717,Social Media,College Students,21.0,"WhatsApp, YouTube, Email",94695.0,12981.0,1477.0,2000.0,920000.0,121.88,2.77,Bengali,19.51,Working Women,2025-02-12,Profit
41718,TI-CMP-42718,Paid Ads,Youth,14.0,"Email, WhatsApp",45954.0,5996.0,2840.0,777.0,381312.0,256.76,0.91,English,21.73,Working Women,2025-05-01,Profit
41719,TI-CMP-42719,Social Media,College Students,6.0,"Google, YouTube, Facebook",28483.0,3097.0,701.0,777.0,323900.0,678.74,-0.39,Bengali,14.77,Premium Shoppers,2024-11-05,Loss
41720,TI-CMP-42720,Paid Ads,Tier 2 City Customers,17.0,Facebook,17312.0,2067.0,1092.0,702.0,471744.0,102.99,5.52,Tamil,22.3,College Students,2025-05-26,Profit
41721,TI-CMP-42721,Paid Ads,Youth,12.0,WhatsApp,49201.0,7275.0,3392.0,1693.0,1286680.0,141.6,4.37,English,25.12,Tier 2 City Customers,2024-11-16,Profit
41722,TI-CMP-42722,SEO,Premium Shoppers,10.0,Facebook,36046.0,3542.0,1477.0,355.0,120700.0,632.89,-0.46,Bengali,14.01,College Students,2025-01-27,Loss
41723,TI-CMP-42723,Paid Ads,College Students,21.0,Facebook,55075.0,2216.0,663.0,387.0,213624.0,152.46,2.62,Tamil,5.93,Youth,2024-08-26,Profit
41724,TI-CMP-42724,Social Media,Working Women,27.0,Facebook,57567.0,1968.0,707.0,511.0,376096.0,432.78,0.7,Bengali,13.760886492146597,Premium Shoppers,2024-10-01,Profit
41725,TI-CMP-42725,Paid Ads,Tier 2 City Customers,19.0,"Google, YouTube, Facebook",40686.0,1637.0,528.0,290.0,83810.0,654.07,-0.56,Tamil,6.03,Working Women,2024-11-16,Loss
41726,TI-CMP-42726,Paid Ads,Working Women,11.0,"Email, Instagram",79992.0,2582.0,1441.0,1043.0,726971.0,173.5,3.02,Tamil,6.33,Youth,2025-04-29,Profit
41727,TI-CMP-42727,SEO,Working Women,16.0,"Facebook, Email",78404.0,5828.0,2507.0,1974.0,606018.0,131.6,1.33,English,13.15,Premium Shoppers,2025-02-21,Profit
41728,TI-CMP-42728,Influencer,Youth,23.0,Instagram,34477.0,3919.0,426.0,139.0,76311.0,850.34375,-0.35,Hindi,5.19,Tier 2 City Customers,2025-01-08,Loss
41729,TI-CMP-42729,Influencer,Youth,10.0,"WhatsApp, Facebook, Instagram",59750.0,8420.0,2195.0,1729.0,449540.0,118.17,1.2,Tamil,20.66,Youth,2024-07-15,Profit
41730,TI-CMP-42730,Influencer,College Students,28.0,"WhatsApp, Instagram, YouTube",47347.0,6212.0,2148.0,645.0,359270.0,459.69,0.21,English,19.02,Tier 2 City Customers,2024-09-20,Profit
41731,TI-CMP-42731,Social Media,Working Women,19.0,"YouTube, Instagram, Google",52180.0,7538.0,3891.0,1742.0,529568.0,90.86,2.35,Tamil,25.24,Youth,2025-06-03,Profit
41732,TI-CMP-42732,SEO,Premium Shoppers,12.0,WhatsApp,73654.0,10100.0,4392.0,2742.5,694860.0,53.46,3.74,Bengali,23.93,Premium Shoppers,2024-08-04,Profit
41733,TI-CMP-42733,Email,Youth,25.0,"Instagram, Facebook",11490.0,939.0,234.0,164.0,95448.0,491.07,0.19,English,11.64,College Students,2024-11-08,Profit
41736,TI-CMP-42736,Email,Working Women,17.522264750789567,"WhatsApp, Email, Google",66221.0,5383.0,2961.0,2192.0,701440.0,84.53,2.79,Tamil,15.91,Premium Shoppers,2024-11-13,Profit
41737,TI-CMP-42737,Social Media,Tier 2 City Customers,30.0,WhatsApp,85968.0,6727.0,1798.0,787.0,347067.0,230.33,0.91,Bengali,10.83,College Students,2025-01-06,Profit
41738,TI-CMP-42738,SEO,College Students,15.0,"Email, Facebook, Instagram",25423.0,2693.0,1376.0,1029.0,566979.0,121.16,3.55,English,20.05,Premium Shoppers,2024-11-24,Profit
41739,TI-CMP-42739,SEO,Youth,7.0,Google,43486.0,5475.0,1811.0,1216.0,632320.0,217.24,1.39,Bengali,19.55,Youth,2025-06-21,Profit
41740,TI-CMP-42740,SEO,Working Women,17.522264750789567,"Instagram, Google, YouTube",28068.0,3685.0,757.0,603.0,158589.0,460.66,-0.43,Tamil,17.97,Premium Shoppers,2024-09-07,Loss
41741,TI-CMP-42741,Email,Premium Shoppers,15.0,"WhatsApp, YouTube",22954.0,2596.0,1121.0,433.0,88765.0,616.19,-0.67,Hindi,18.08,College Students,2025-05-02,Loss
41742,TI-CMP-42742,Email,Premium Shoppers,21.0,"Facebook, YouTube",26939.0,2864.0,1687.0,1185.0,483480.0,174.62,1.34,Hindi,21.29,Youth,2024-07-08,Profit
41743,TI-CMP-42743,Paid Ads,Tier 2 City Customers,24.0,Instagram,16130.0,1303.0,428.0,183.0,46299.0,850.34375,-0.7,Bengali,11.87,Tier 2 City Customers,2024-08-19,Loss
41744,TI-CMP-42744,Influencer,Premium Shoppers,21.0,"Facebook, Instagram, Google",95299.0,6815.0,3129.0,1744.0,926064.0,93.13,4.7,Hindi,12.26,Working Women,2024-08-05,Profit
41745,TI-CMP-42745,Social Media,Tier 2 City Customers,6.0,Instagram,47419.0,7007.0,4037.0,2439.0,1329255.0,103.54,4.26,Hindi,28.43,Youth,2024-11-17,Profit
41746,TI-CMP-42746,Paid Ads,Working Women,17.0,"YouTube, Email",60165.0,8071.0,3640.0,2323.0,734068.0,57.37,4.51,Bengali,23.33,Tier 2 City Customers,2025-03-12,Profit
41747,TI-CMP-42747,Social Media,College Students,10.0,"Email, Instagram",94537.0,12214.0,4767.0,2621.0,359270.0,113.99,0.2,English,20.73,Premium Shoppers,2024-07-18,Profit
41748,TI-CMP-42748,Influencer,Premium Shoppers,20.0,"WhatsApp, Instagram, Facebook",42242.0,1175.0,676.0,311.0,106051.0,781.8,-0.56,Hindi,5.12,Tier 2 City Customers,2025-01-03,Loss
41749,TI-CMP-42749,SEO,Working Women,20.0,"Instagram, Google, Facebook",59937.0,4565.0,2428.0,1109.0,705324.0,266.84,1.38,Bengali,13.52,Working Women,2025-01-03,Profit
41750,TI-CMP-42750,Email,Youth,13.0,"Facebook, Instagram",70782.0,3666.0,1781.0,835.0,453405.0,355.57,0.53,Hindi,8.88,Premium Shoppers,2025-06-07,Profit
41751,TI-CMP-42751,Social Media,College Students,9.0,"Email, Facebook, Google",54367.0,4483.0,1859.0,922.0,543980.0,137.16,3.3,Bengali,13.36,Tier 2 City Customers,2024-10-24,Profit
41752,TI-CMP-42752,Social Media,Premium Shoppers,30.0,"Email, WhatsApp, Instagram",73459.0,10053.0,5101.5,2742.5,1032570.0,28.49,8.335,Bengali,13.760886492146597,Tier 2 City Customers,2025-01-10,Profit
41753,TI-CMP-42753,Social Media,Youth,18.0,Facebook,69378.0,7933.0,3088.0,1379.0,546084.0,160.04,1.47,Hindi,17.87,Working Women,2024-10-24,Profit
41754,TI-CMP-42754,Email,Tier 2 City Customers,30.0,"YouTube, Instagram, Facebook",26309.0,772.0,197.0,109.0,45562.0,850.34375,-0.51,English,4.1,Youth,2024-08-06,Loss
41755,TI-CMP-42755,Email,College Students,29.0,"YouTube, WhatsApp, Instagram",86878.0,2648.0,1212.0,603.0,223713.0,467.9,-0.21,Hindi,5.14,Tier 2 City Customers,2024-07-20,Loss
41756,TI-CMP-42756,SEO,Tier 2 City Customers,23.0,"WhatsApp, Email, Instagram",43424.0,971.0,565.0,355.0,140580.0,195.6,1.02,Hindi,4.35,Tier 2 City Customers,2025-01-31,Profit
41757,TI-CMP-42757,Social Media,College Students,21.0,"Facebook, WhatsApp",55016.23549001948,9607.0,5101.5,2432.0,1332736.0,121.28,3.52,English,18.67,Youth,2024-10-30,Profit
41758,TI-CMP-42758,Social Media,Working Women,26.0,Google,46130.0,1226.0,441.0,210.0,147000.0,208.7,2.35,Bengali,4.07,Youth,2025-02-14,Profit
41759,TI-CMP-42759,Influencer,Working Women,17.0,Google,66725.0,7039.0,3857.0,2254.0,777630.0,55.15,5.26,English,19.71,Youth,2025-02-14,Profit
41760,TI-CMP-42760,Paid Ads,Working Women,17.522264750789567,"Facebook, WhatsApp, Email",69439.0,3018.0,1011.0,669.0,234819.0,186.72,0.88,Hindi,6.77,Tier 2 City Customers,2024-09-01,Profit
41761,TI-CMP-42761,Influencer,Youth,14.0,"Instagram, Facebook, WhatsApp",88305.0,12855.0,3854.0,2129.0,621668.0,109.4,1.67,Bengali,21.33,Premium Shoppers,2024-07-18,Profit
41762,TI-CMP-42762,Email,Youth,27.0,"Instagram, Facebook",79348.0,10748.0,1477.0,2031.0,1253127.0,130.72,3.72,Bengali,19.43,Youth,2025-05-21,Profit
41763,TI-CMP-42763,SEO,Premium Shoppers,19.0,"Facebook, Instagram, Email",72027.0,8279.0,3143.0,1255.0,471880.0,81.08,3.64,Hindi,17.6,Tier 2 City Customers,2025-02-03,Profit
41764,TI-CMP-42764,Paid Ads,College Students,6.0,"YouTube, Google",35150.0,4961.0,1283.0,816.0,235008.0,170.27,0.69,English,20.09,Working Women,2025-02-03,Profit
41765,TI-CMP-42765,SEO,College Students,26.0,"YouTube, Google",90895.0,11326.0,2658.0,1918.0,1361049.625,104.67,5.78,Bengali,17.49,Youth,2025-02-03,Profit
41766,TI-CMP-42766,Influencer,Premium Shoppers,6.0,"WhatsApp, Facebook, Instagram",85095.0,9377.0,3945.0,2012.0,1269572.0,27.17,8.335,Hindi,18.02,Tier 2 City Customers,2024-08-03,Profit
41767,TI-CMP-42767,Email,Youth,17.0,"Email, Google",77308.0,4028.0,1229.0,508.0,381000.0,353.61,1.12,Hindi,7.46,College Students,2024-09-05,Profit
41768,TI-CMP-42768,Influencer,Youth,10.0,Instagram,55016.23549001948,1022.0,436.0,306.0,152694.0,850.34375,-0.41,English,6.26,College Students,2024-10-13,Loss
41769,TI-CMP-42769,Influencer,Premium Shoppers,26.0,"WhatsApp, YouTube",22286.0,2357.0,694.0,297.0,122958.0,544.77,-0.24,Tamil,15.02,Youth,2025-03-11,Loss
41770,TI-CMP-42770,Paid Ads,Working Women,17.0,Email,57788.0,3767.0,1796.0,1245.0,359270.0,180.23,0.6,Tamil,11.78,Tier 2 City Customers,2024-07-31,Profit
41771,TI-CMP-42771,Email,Youth,9.0,Instagram,53840.0,2759.0,732.0,522.0,350784.0,450.44,0.49,English,7.45,Premium Shoppers,2024-07-23,Profit
