,Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date,ROI_Flag
43991,NY-CMP-44991,Social Media,Working Women,26.0,"Email, WhatsApp, Instagram",30130.0,4471.0,1519.0,757.0,574563.0,109.23,5.95,Tamil,22.39,Tier 2 City Customers,2024-09-24,Profit
43992,NY-CMP-44992,Influencer,College Students,25.0,Instagram,29627.0,2859.0,935.0,741.0,159315.0,95.82,1.24,English,15.31,Premium Shoppers,2024-11-01,Profit
43993,NY-CMP-44993,Influencer,Working Women,16.0,"YouTube, Email",15194.0,1387.0,320.0,194.0,100880.0,859.24,-0.39,Tamil,12.51,Youth,2024-08-13,Loss
43994,NY-CMP-44994,Email,Tier 2 City Customers,19.0,Google,29568.0,707.0,283.0,143.0,36465.0,859.24,-0.7,Tamil,3.83,College Students,2025-03-25,Loss
43995,NY-CMP-44995,SEO,Premium Shoppers,8.0,"Facebook, YouTube, Email",46736.0,4879.0,2517.0,1332.0,538128.0,200.05,1.02,Tamil,18.68,Tier 2 City Customers,2025-04-07,Profit
43997,NY-CMP-44997,Email,Working Women,25.0,Email,26136.0,2851.0,740.0,524.0,359832.0,444.45,0.55,Bengali,15.74,Working Women,2025-01-23,Profit
43998,NY-CMP-44998,Email,Working Women,11.0,"Email, Instagram",22166.0,1692.0,787.0,441.0,281799.0,378.93,0.69,Tamil,13.781462901942962,Tier 2 City Customers,2025-01-23,Profit
43999,NY-CMP-44999,Social Media,Youth,29.0,"Google, Facebook",17887.0,1987.0,570.0,204.0,66504.0,859.24,-0.62,Tamil,15.44,Tier 2 City Customers,2025-05-05,Loss
44000,NY-CMP-45000,Social Media,College Students,10.0,"WhatsApp, Email",12613.0,1342.0,389.0,187.0,96118.0,346.02,0.49,Hindi,15.21,Tier 2 City Customers,2025-03-12,Profit
44001,NY-CMP-45001,Social Media,Tier 2 City Customers,10.0,Facebook,24701.0,3909.0,392.0,156.0,118716.0,454.6,0.67,Hindi,6.86,Premium Shoppers,2025-05-04,Profit
44002,NY-CMP-45002,Social Media,College Students,6.0,"YouTube, Facebook, Instagram",18653.0,2607.0,1148.0,748.0,195228.0,86.57,2.01,Hindi,24.14,Premium Shoppers,2024-12-28,Profit
44003,NY-CMP-45003,Email,Youth,5.0,Facebook,55119.386698247275,2091.0,465.0,329.0,87514.0,195.61,0.36,Hindi,14.06,Tier 2 City Customers,2024-10-13,Profit
44004,NY-CMP-45004,SEO,Youth,25.0,"YouTube, WhatsApp, Facebook",54478.0,8157.0,4707.0,2800.375,1273195.0,58.52,6.77,Hindi,29.68,Premium Shoppers,2024-12-09,Profit
44006,NY-CMP-45006,SEO,Youth,9.0,"Email, Google, Facebook",83528.0,10930.0,3738.0,2082.0,1330398.0,207.23,2.08,Tamil,20.05,College Students,2025-02-08,Profit
44007,NY-CMP-45007,Social Media,Working Women,26.0,Email,54930.0,3909.0,960.0,388.0,296432.0,132.14,4.78,Tamil,7.68,Premium Shoppers,2024-07-12,Profit
44008,NY-CMP-45008,Paid Ads,Working Women,16.0,"Instagram, Email, Facebook",84716.0,3909.0,3349.0,1980.0,396000.0,148.81,0.34,Hindi,18.81,Tier 2 City Customers,2025-05-24,Profit
44009,NY-CMP-45009,Email,Tier 2 City Customers,18.0,"YouTube, Facebook",85181.0,3909.0,1664.0,738.0,380070.0,401.06,0.28,English,8.28,College Students,2025-05-20,Profit
44010,NY-CMP-45010,Paid Ads,Youth,14.0,"Google, YouTube, Email",85406.0,9979.0,4738.0,1453.0,1156588.0,139.31,4.71,Bengali,18.93,Working Women,2025-05-20,Profit
44011,NY-CMP-45011,Influencer,Tier 2 City Customers,27.0,"Instagram, Google, Email",27102.0,2817.0,1496.0,461.0,109718.0,252.92,-0.06,Tamil,17.61,Youth,2025-03-12,Loss
44012,NY-CMP-45012,Email,Tier 2 City Customers,23.0,"WhatsApp, Google",55483.0,4676.0,1631.0,1255.0,410385.0,42.83,6.63,Hindi,13.63,Youth,2025-01-01,Profit
44013,NY-CMP-45013,Paid Ads,Premium Shoppers,14.0,Email,99811.0,12975.875,5095.0,2399.0,359832.0,61.74,1.43,Tamil,22.25,Youth,2024-11-08,Profit
44014,NY-CMP-45014,Social Media,College Students,16.0,"Facebook, Email",16840.0,1779.0,613.0,252.0,164808.0,473.73,0.38,Bengali,15.7,Premium Shoppers,2024-08-22,Profit
44015,NY-CMP-45015,Email,Premium Shoppers,6.0,Google,74107.0,6400.0,1856.0,1216.0,564224.0,229.9,1.02,Hindi,13.781462901942962,College Students,2025-05-28,Profit
44016,NY-CMP-45016,SEO,College Students,6.0,Email,52794.0,4303.0,2305.0,924.0,483252.0,277.94,0.88,Hindi,14.27,Working Women,2024-12-15,Profit
44017,NY-CMP-45017,Paid Ads,Youth,15.0,"Instagram, YouTube",19441.0,1798.0,678.0,778.0,359832.0,157.2,1.94,English,15.27,College Students,2024-12-15,Profit
44018,NY-CMP-45018,Influencer,Tier 2 City Customers,17.444507737586633,"Facebook, Email, WhatsApp",13256.0,803.0,279.0,132.0,29832.0,859.24,-0.74,Hindi,9.16,Youth,2024-12-06,Loss
44019,NY-CMP-45019,Email,Working Women,15.0,"Email, Facebook",52728.0,1083.0,564.0,206.0,43054.0,244.28,-0.14,Hindi,3.51,Tier 2 City Customers,2025-05-02,Loss
44020,NY-CMP-45020,Social Media,Working Women,27.0,"Facebook, WhatsApp",65285.0,3909.0,5095.0,2226.0,1370861.875,59.72,8.46,Hindi,26.29,Youth,2024-10-21,Profit
44022,NY-CMP-45022,Email,Tier 2 City Customers,17.0,Email,99079.0,12597.0,3817.0,1480.0,498760.0,121.45,1.77,Hindi,18.06,Tier 2 City Customers,2025-03-06,Profit
44023,NY-CMP-45023,Email,Premium Shoppers,9.0,"Email, Google",80362.0,4563.0,1881.0,1318.0,831658.0,205.81,2.07,Hindi,9.66,College Students,2025-04-26,Profit
44024,NY-CMP-45024,Social Media,College Students,13.0,"WhatsApp, YouTube, Email",88726.0,2067.0,728.0,452.0,331768.0,648.25,0.13,English,3.66,Working Women,2024-08-18,Profit
44025,NY-CMP-45025,Email,Youth,9.0,Facebook,55119.386698247275,2179.0,539.0,252.0,75348.0,771.85,-0.61,Tamil,7.67,Working Women,2024-12-13,Loss
44026,NY-CMP-45026,Social Media,Tier 2 City Customers,5.0,"Facebook, Instagram",41810.0,3440.0,1848.0,728.0,570752.0,372.82,1.1,English,14.39,Tier 2 City Customers,2025-01-31,Profit
44027,NY-CMP-45027,Social Media,Youth,14.0,"WhatsApp, Email",19122.0,1973.0,440.0,333.0,259407.0,716.81,0.09,Hindi,14.36,Tier 2 City Customers,2025-04-30,Profit
44028,NY-CMP-45028,Email,Tier 2 City Customers,11.0,Facebook,66327.0,8248.0,3891.0,1872.0,591552.0,121.28,1.61,English,21.12,Working Women,2024-07-11,Profit
44029,NY-CMP-45029,SEO,Youth,22.0,"Google, YouTube",69986.0,1421.0,307.0,103.0,62109.0,859.24,-0.3,Tamil,2.62,Youth,2024-08-01,Loss
44030,NY-CMP-45030,Paid Ads,Youth,6.0,"Email, Instagram",77838.0,1761.0,412.0,127.0,38989.0,859.24,-0.64,Bengali,2.95,Premium Shoppers,2024-07-13,Loss
44031,NY-CMP-45031,Paid Ads,Working Women,11.0,WhatsApp,55119.386698247275,5347.0,1690.0,778.0,432565.0,155.29,2.58,Tamil,10.3,College Students,2025-03-30,Profit
44032,NY-CMP-45032,Influencer,Premium Shoppers,28.0,"YouTube, Facebook, Instagram",20093.0,2412.0,824.0,318.0,233094.0,231.14,2.17,Bengali,17.69,Youth,2024-11-05,Profit
44033,NY-CMP-45033,Email,Working Women,23.0,"YouTube, Instagram, Google",11556.0,709.0,327.0,203.0,85463.0,520.26,-0.19,Bengali,10.72,College Students,2024-11-01,Loss
44034,NY-CMP-45034,Paid Ads,Tier 2 City Customers,12.0,WhatsApp,97945.0,3629.0,2074.0,878.0,478510.0,136.02,3.01,Bengali,6.72,Premium Shoppers,2024-10-29,Profit
44036,NY-CMP-45036,Influencer,Tier 2 City Customers,29.0,"Google, YouTube, Email",10987.0,1232.0,429.0,135.0,95040.0,859.24,-0.18,Tamil,16.35,Tier 2 City Customers,2024-07-17,Loss
44037,NY-CMP-45037,SEO,Tier 2 City Customers,23.0,"Instagram, Facebook",47430.0,4782.0,2116.0,1627.0,460441.0,109.39,1.59,English,17.97,College Students,2025-02-20,Profit
44038,NY-CMP-45038,Email,College Students,22.0,"Facebook, Instagram, YouTube",25945.0,700.0,146.0,105.0,45150.0,859.24,-0.5,Tamil,13.781462901942962,Tier 2 City Customers,2025-03-29,Loss
44039,NY-CMP-45039,Influencer,Youth,28.0,"Facebook, Google, WhatsApp",95813.0,9014.0,2878.0,2241.0,1138428.0,67.32,6.55,English,14.75,Youth,2025-01-31,Profit
44040,NY-CMP-45040,SEO,Premium Shoppers,17.444507737586633,WhatsApp,41540.0,4001.0,1971.0,1092.0,872508.0,55.29,8.46,Hindi,17.01,College Students,2025-02-04,Profit
44041,NY-CMP-45041,Email,Premium Shoppers,17.444507737586633,"Google, YouTube",86405.0,4336.0,2562.0,1261.0,767949.0,162.81,2.74,Bengali,9.44,Working Women,2024-07-13,Profit
44042,NY-CMP-45042,Paid Ads,College Students,28.0,"Instagram, Email",92899.0,6764.0,2866.0,2102.0,424604.0,103.28,0.96,Hindi,12.63,Premium Shoppers,2025-01-05,Profit
44043,NY-CMP-45043,Paid Ads,Tier 2 City Customers,6.0,"Email, Facebook, Instagram",12020.0,311.0,119.0,75.0,57450.0,859.24,-0.11,Hindi,4.2,College Students,2025-02-24,Loss
44044,NY-CMP-45044,Email,Premium Shoppers,18.0,"Email, YouTube",94609.0,5009.0,2487.0,1922.0,492032.0,77.41,2.31,Bengali,9.95,Premium Shoppers,2024-10-26,Profit
44045,NY-CMP-45045,Paid Ads,Premium Shoppers,15.0,"WhatsApp, Email, Instagram",82316.0,9545.0,2952.0,2239.0,1370861.875,99.34,5.16,Bengali,17.9,Premium Shoppers,2024-10-26,Profit
44048,NY-CMP-45048,Paid Ads,Premium Shoppers,21.0,"Google, Facebook",11267.0,1120.0,401.0,260.0,61360.0,859.24,-0.73,Hindi,13.781462901942962,Youth,2025-03-14,Loss
44049,NY-CMP-45049,Social Media,Premium Shoppers,23.0,"Instagram, Email",61363.0,4400.0,1702.0,759.0,290697.0,77.94,3.91,English,13.781462901942962,Working Women,2025-06-05,Profit
44050,NY-CMP-45050,Social Media,Premium Shoppers,6.0,YouTube,54958.0,4733.0,1482.0,853.0,195337.0,173.52,0.32,Tamil,12.86,College Students,2025-03-08,Profit
44051,NY-CMP-45051,SEO,Tier 2 City Customers,16.0,"WhatsApp, Facebook, Instagram",23090.0,1096.0,585.0,290.0,157760.0,576.83,-0.06,English,8.54,Youth,2024-10-15,Loss
44052,NY-CMP-45052,Email,Premium Shoppers,19.0,YouTube,14185.0,381.0,116.0,52.0,20800.0,859.24,-0.53,Tamil,3.87,Youth,2025-01-02,Loss
44053,NY-CMP-45053,Influencer,College Students,27.0,Instagram,73063.0,10322.0,4722.0,778.0,1262352.0,207.23,6.83,English,23.36,Working Women,2025-02-19,Profit
44054,NY-CMP-45054,SEO,Premium Shoppers,30.0,"YouTube, Google, Facebook",99312.0,2095.0,866.0,507.0,240825.0,132.74,2.58,English,3.49,Youth,2024-11-19,Profit
44055,NY-CMP-45055,Influencer,Working Women,17.444507737586633,Facebook,25902.0,2193.0,890.0,334.0,202738.0,859.24,-0.29,Tamil,13.19,Youth,2024-07-30,Loss
44056,NY-CMP-45056,Social Media,Premium Shoppers,6.0,"Email, Facebook, WhatsApp",54207.0,3716.0,1652.0,1121.0,359832.0,228.18,0.41,Tamil,11.97,Youth,2024-07-07,Profit
44057,NY-CMP-45057,Paid Ads,College Students,16.0,"WhatsApp, Email, Facebook",54472.0,2468.0,528.0,365.0,227395.0,387.98,0.61,Tamil,6.17,Tier 2 City Customers,2024-10-20,Profit
44058,NY-CMP-45058,Social Media,Premium Shoppers,17.444507737586633,Instagram,91851.0,12965.0,3600.0,1964.0,1370861.875,28.04,8.46,Hindi,20.17,Youth,2024-10-20,Profit
44059,NY-CMP-45059,SEO,Working Women,28.0,Email,44163.0,4654.0,1150.0,404.0,148268.0,377.46,-0.03,Tamil,14.06,Tier 2 City Customers,2024-10-20,Loss
44060,NY-CMP-45060,Social Media,Premium Shoppers,5.0,"Google, WhatsApp, Facebook",63505.0,6443.0,1391.0,908.0,282388.0,242.12,0.28,English,13.77,Youth,2024-10-22,Profit
44061,NY-CMP-45061,Email,Working Women,13.0,Email,52016.0,6431.0,1399.0,878.0,460072.0,176.96,1.96,Tamil,16.74,Youth,2025-04-08,Profit
44062,NY-CMP-45062,SEO,College Students,22.0,"Instagram, YouTube",46311.0,1843.0,1479.0,318.0,239772.0,208.53,2.62,Bengali,6.13,Youth,2024-10-26,Profit
44063,NY-CMP-45063,Paid Ads,Tier 2 City Customers,15.0,WhatsApp,40675.0,863.0,329.0,111.0,27972.0,207.23,0.22,English,3.2,Working Women,2024-09-27,Profit
44064,NY-CMP-45064,Influencer,Youth,19.0,Facebook,26697.0,736.0,441.0,204.0,50592.0,789.17,-0.69,Hindi,5.17,Premium Shoppers,2025-02-12,Loss
44065,NY-CMP-45065,Influencer,Premium Shoppers,17.444507737586633,"Instagram, Email",45492.0,2530.0,824.0,778.0,369420.0,145.32,2.27,Tamil,13.781462901942962,Working Women,2025-03-01,Profit
44066,NY-CMP-45066,Influencer,Working Women,17.0,"Facebook, Instagram, Google",81484.0,3536.0,1899.0,817.0,506540.0,103.2,5.01,English,7.67,Premium Shoppers,2024-09-24,Profit
44067,NY-CMP-45067,Social Media,College Students,20.0,"Instagram, Facebook, YouTube",53934.0,1110.0,402.0,203.0,51359.0,623.25,-0.59,Hindi,3.18,College Students,2024-12-09,Loss
44068,NY-CMP-45068,Social Media,Tier 2 City Customers,5.0,"Facebook, Google",39221.0,856.0,256.0,192.0,93120.0,859.24,-0.44,English,3.32,Tier 2 City Customers,2025-02-09,Loss
44069,NY-CMP-45069,Email,College Students,17.444507737586633,Email,67791.0,7704.0,2921.0,1243.0,459910.0,195.05,0.9,Hindi,17.51,Premium Shoppers,2025-05-06,Profit
44071,NY-CMP-45071,Influencer,Working Women,19.0,"Instagram, Google, Email",60427.0,5473.0,1351.0,1068.0,779640.0,101.5,6.19,Hindi,13.06,Working Women,2025-05-13,Profit
44072,NY-CMP-45072,SEO,Working Women,14.0,"Facebook, YouTube, Email",67353.0,9607.0,3416.0,2022.0,709722.0,24.98,8.46,Hindi,22.34,Working Women,2024-08-16,Profit
44073,NY-CMP-45073,Social Media,College Students,30.0,"WhatsApp, Google, Email",37422.0,3587.0,762.0,295.0,200305.0,426.08,0.59,Hindi,12.41,Premium Shoppers,2024-07-18,Profit
44074,NY-CMP-45074,Influencer,Working Women,24.0,"YouTube, Email, Google",87441.0,11935.0,5095.0,2800.375,1370861.875,21.92,8.46,English,27.03,Tier 2 City Customers,2024-07-07,Profit
44075,NY-CMP-45075,Paid Ads,Tier 2 City Customers,19.0,"Instagram, Google, YouTube",95121.0,8546.0,3633.0,2386.0,1370861.875,63.62,8.03,Bengali,15.31,Premium Shoppers,2024-10-18,Profit
44076,NY-CMP-45076,Paid Ads,Youth,10.0,Google,36719.0,4055.0,1819.0,1355.0,359832.0,86.66,2.06,Hindi,19.69,Working Women,2024-11-20,Profit
44077,NY-CMP-45077,SEO,Premium Shoppers,17.444507737586633,"Google, Email",67481.0,6244.0,1872.0,1396.0,1081900.0,114.88,5.75,English,14.1,Premium Shoppers,2025-02-20,Profit
44078,NY-CMP-45078,Influencer,Working Women,20.0,"WhatsApp, Google, Email",78462.0,5487.0,2882.0,778.0,745988.0,63.81,8.46,Hindi,12.35,Tier 2 City Customers,2025-02-18,Profit
44079,NY-CMP-45079,Influencer,Tier 2 City Customers,6.0,YouTube,79538.0,11355.0,1479.0,1852.0,1044528.0,139.3,3.05,Tamil,22.49,College Students,2025-02-18,Profit
44080,NY-CMP-45080,Paid Ads,Working Women,27.0,"Email, Facebook, WhatsApp",25557.0,2245.0,952.0,296.0,234728.0,207.23,2.83,Tamil,13.67,Working Women,2025-01-16,Profit
44081,NY-CMP-45081,Influencer,Tier 2 City Customers,21.0,"YouTube, Google, Facebook",80112.0,5544.0,2932.0,1193.0,888785.0,49.03,8.46,Tamil,12.07,Working Women,2024-12-27,Profit
44082,NY-CMP-45082,SEO,Premium Shoppers,11.0,Instagram,48567.0,1521.0,441.0,189.0,44604.0,859.24,-0.73,Tamil,4.43,Youth,2024-12-14,Loss
44083,NY-CMP-45083,Social Media,Tier 2 City Customers,13.0,"Google, Email, Instagram",86788.0,12874.0,5095.0,2800.375,1370861.875,19.23,8.46,Tamil,29.94,Working Women,2024-12-20,Profit
44084,NY-CMP-45084,Influencer,Tier 2 City Customers,21.0,Email,45389.0,1473.0,329.0,225.0,359832.0,307.66,4.2,Hindi,4.47,Youth,2024-11-04,Profit
44085,NY-CMP-45085,Paid Ads,College Students,14.0,"Facebook, Google, Email",17275.0,1228.0,729.0,533.0,341120.0,207.23,2.09,Bengali,14.41,Working Women,2025-05-26,Profit
44086,NY-CMP-45086,Email,Working Women,14.0,Email,25178.0,2853.0,1656.0,1238.0,547196.0,108.97,3.06,Hindi,22.83,Premium Shoppers,2024-12-08,Profit
44087,NY-CMP-45087,Influencer,Tier 2 City Customers,25.0,Email,53612.0,1714.0,984.0,778.0,490140.0,165.15,2.81,English,6.48,College Students,2025-01-08,Profit
44088,NY-CMP-45088,SEO,Working Women,25.0,"YouTube, WhatsApp, Facebook",20213.0,1328.0,621.0,288.0,166176.0,859.24,-0.33,Tamil,11.07,College Students,2024-07-07,Loss
44089,NY-CMP-45089,Social Media,College Students,28.0,Instagram,73291.0,8539.0,2285.0,1195.0,835305.0,244.88,1.85,Bengali,13.781462901942962,College Students,2025-03-02,Profit
44090,NY-CMP-45090,Influencer,College Students,14.0,"WhatsApp, Instagram, Email",25072.0,2136.0,864.0,638.0,323466.0,313.28,0.62,Tamil,14.51,Youth,2025-03-16,Profit
44091,NY-CMP-45091,Paid Ads,Youth,7.0,"Email, Instagram",82178.0,7985.0,4554.0,1803.0,791517.0,131.14,2.35,Tamil,17.45,Premium Shoppers,2024-12-15,Profit
44092,NY-CMP-45092,Social Media,Working Women,17.0,"Google, YouTube",84210.0,6620.0,3054.0,1530.0,685440.0,77.53,4.78,Tamil,13.3,Premium Shoppers,2024-12-23,Profit
44093,NY-CMP-45093,Influencer,Tier 2 City Customers,17.444507737586633,"Instagram, Email",47290.0,2440.0,604.0,242.0,187066.0,859.24,-0.1,Tamil,6.95,Premium Shoppers,2024-08-21,Loss
44094,NY-CMP-45094,Influencer,Youth,22.0,"Google, Email",68387.0,6349.0,2994.0,2003.0,462693.0,145.42,0.59,Hindi,16.59,Youth,2025-03-31,Profit
44095,NY-CMP-45095,Email,Working Women,14.0,"YouTube, Facebook",61699.0,6809.0,3007.0,1295.0,951825.0,207.23,2.55,English,18.01,Working Women,2025-02-18,Profit
44096,NY-CMP-45096,Paid Ads,Working Women,10.0,"YouTube, Facebook",55119.386698247275,1092.0,303.0,227.0,94886.0,351.63,0.19,English,5.77,Premium Shoppers,2024-09-05,Profit
44097,NY-CMP-45097,Social Media,Youth,9.0,"YouTube, WhatsApp, Instagram",60627.0,2439.0,497.0,387.0,207819.0,155.48,2.45,Hindi,5.48,Youth,2025-01-07,Profit
44099,NY-CMP-45099,Email,Premium Shoppers,23.0,"Instagram, Google, Facebook",57163.0,5080.0,2225.0,1455.0,1102890.0,51.53,8.46,English,15.32,Tier 2 City Customers,2024-08-26,Profit
44100,NY-CMP-45100,SEO,College Students,19.0,"Instagram, Email",55119.386698247275,758.0,340.0,195.0,150150.0,207.23,2.72,Tamil,3.43,College Students,2025-06-03,Profit
44101,NY-CMP-45101,SEO,Tier 2 City Customers,8.0,"Facebook, WhatsApp, YouTube",47746.0,1404.0,690.0,386.0,243180.0,511.26,0.23,Tamil,5.19,College Students,2024-11-04,Profit
44102,NY-CMP-45102,SEO,College Students,12.0,"Instagram, WhatsApp",56887.0,2520.0,811.0,349.0,253025.0,207.23,2.5,English,6.47,Youth,2024-11-29,Profit
44103,NY-CMP-45103,Influencer,Premium Shoppers,16.0,"YouTube, Facebook",33898.0,4064.0,2079.0,1617.0,1041348.0,143.05,3.5,English,22.89,College Students,2024-07-06,Profit
44104,NY-CMP-45104,Email,Tier 2 City Customers,24.0,"Facebook, Google",87215.0,1846.0,926.0,554.0,132406.0,412.02,-0.42,English,3.81,Working Women,2025-03-09,Loss
44105,NY-CMP-45105,Social Media,Working Women,28.0,"Email, WhatsApp",29366.0,1004.0,434.0,139.0,69361.0,207.23,1.41,Hindi,5.37,College Students,2024-11-02,Profit
44106,NY-CMP-45106,SEO,Premium Shoppers,6.0,Email,14303.0,779.0,231.0,168.0,42168.0,859.24,-0.71,Tamil,8.24,Working Women,2024-11-06,Loss
44107,NY-CMP-45107,Social Media,Working Women,14.0,YouTube,50162.0,5426.0,2670.0,778.0,193024.0,242.57,0.02,English,17.99,Tier 2 City Customers,2025-01-02,Profit
44108,NY-CMP-45108,Social Media,Working Women,13.0,Google,35220.0,1466.0,831.0,337.0,194449.0,207.23,1.78,Bengali,7.48,Premium Shoppers,2025-05-09,Profit
44109,NY-CMP-45109,Email,Youth,25.0,"Facebook, WhatsApp",55728.0,3213.0,1479.0,314.0,144440.0,462.14,-0.0,Hindi,7.92,Working Women,2024-09-13,Profit
44110,NY-CMP-45110,Email,College Students,28.0,"YouTube, WhatsApp",91311.0,3712.0,1614.0,1043.0,586166.0,263.69,1.13,Hindi,6.98,Working Women,2025-05-20,Profit
44111,NY-CMP-45111,Paid Ads,Youth,5.0,Instagram,34499.0,3314.0,1013.0,667.0,346173.0,123.73,3.19,Hindi,14.48,Premium Shoppers,2025-05-13,Profit
44112,NY-CMP-45112,SEO,Youth,29.0,Facebook,42189.0,3909.0,403.0,254.0,134366.0,620.85,-0.15,Bengali,3.84,College Students,2025-04-09,Loss
44113,NY-CMP-45113,Paid Ads,Premium Shoppers,12.0,Email,95383.0,7526.0,1567.0,658.0,327026.0,389.87,0.27,Tamil,10.22,College Students,2024-07-14,Profit
44114,NY-CMP-45114,Influencer,Premium Shoppers,12.0,"Facebook, Email",24569.0,3015.0,1227.0,972.0,427680.0,245.08,0.8,English,21.22,Premium Shoppers,2025-01-23,Profit
44115,NY-CMP-45115,SEO,Working Women,7.0,"Email, Google",81385.0,12148.0,2682.0,1489.0,359832.0,195.49,0.24,Bengali,20.05,College Students,2025-05-04,Profit
44116,NY-CMP-45116,Social Media,Premium Shoppers,13.0,"YouTube, Facebook, WhatsApp",86275.0,3909.0,5095.0,2800.375,1370861.875,54.73,7.94,Bengali,25.51,College Students,2025-05-17,Profit
44117,NY-CMP-45117,Paid Ads,Working Women,30.0,"YouTube, WhatsApp",12020.0,1351.0,654.0,413.0,111097.0,270.38,-0.01,Bengali,20.12,College Students,2025-05-08,Loss
44118,NY-CMP-45118,SEO,Youth,15.0,"Email, Facebook, Instagram",88330.0,12975.875,2770.0,999.0,677322.0,90.83,6.46,Tamil,19.13,Youth,2024-07-13,Profit
44119,NY-CMP-45119,Email,Youth,17.444507737586633,YouTube,58566.0,5952.0,1827.0,997.0,475569.0,154.49,2.09,Hindi,14.98,College Students,2024-08-04,Profit
44120,NY-CMP-45120,Social Media,Premium Shoppers,16.0,WhatsApp,37352.0,1605.0,433.0,199.0,123977.0,337.7,0.84,English,5.99,College Students,2024-11-10,Profit
44121,NY-CMP-45121,Social Media,Premium Shoppers,24.0,"WhatsApp, Instagram, YouTube",67386.0,8445.0,3434.0,1825.0,605900.0,59.53,4.58,English,20.34,Youth,2025-02-14,Profit
44122,NY-CMP-45122,Email,Youth,30.0,Email,89068.0,10460.0,5095.0,2800.375,1370861.875,207.23,1.36,Hindi,22.24,Premium Shoppers,2024-08-11,Profit
44123,NY-CMP-45123,Influencer,Tier 2 City Customers,10.0,Email,75752.0,11011.0,3999.0,2695.0,359832.0,57.58,1.32,Tamil,23.37,Working Women,2025-03-13,Profit
44124,NY-CMP-45124,Social Media,Working Women,16.0,Google,67341.0,9412.0,5095.0,1992.0,1370861.875,41.15,8.46,Hindi,13.781462901942962,Working Women,2024-12-14,Profit
44125,NY-CMP-45125,Social Media,Youth,21.0,"Email, WhatsApp, Instagram",17759.0,2096.0,1217.0,969.0,341088.0,159.49,1.21,Hindi,24.11,Tier 2 City Customers,2025-04-20,Profit
44126,NY-CMP-45126,Paid Ads,Tier 2 City Customers,23.0,WhatsApp,17892.0,652.0,196.0,117.0,45279.0,541.89,-0.29,Hindi,5.39,Youth,2024-08-14,Loss
44127,NY-CMP-45127,Influencer,Youth,22.0,"Email, YouTube",93470.0,11848.0,3708.0,1441.0,1044725.0,99.91,6.26,Hindi,18.18,Working Women,2025-01-08,Profit
44128,NY-CMP-45128,Paid Ads,Premium Shoppers,28.0,"WhatsApp, Instagram, Facebook",23254.0,1767.0,448.0,141.0,45120.0,859.24,-0.63,English,10.13,Youth,2025-01-07,Loss
44129,NY-CMP-45129,SEO,Tier 2 City Customers,30.0,"Instagram, YouTube",92964.0,6531.0,3740.0,2204.0,562020.0,98.2,1.6,Bengali,13.42,College Students,2024-07-10,Profit
44130,NY-CMP-45130,SEO,Tier 2 City Customers,25.0,"Google, Email",80458.0,8290.0,2605.0,1364.0,757020.0,188.14,1.95,Bengali,15.24,Youth,2025-04-11,Profit
44131,NY-CMP-45131,SEO,College Students,6.0,Instagram,79782.0,10446.0,2358.0,1613.0,1266205.0,57.84,8.46,Hindi,18.07,Working Women,2024-07-10,Profit
44132,NY-CMP-45132,Paid Ads,Tier 2 City Customers,11.0,"Facebook, WhatsApp",36954.0,3974.0,1900.0,1112.0,812872.0,264.81,1.76,Tamil,18.9,Premium Shoppers,2025-03-17,Profit
44133,NY-CMP-45133,SEO,Tier 2 City Customers,29.0,"WhatsApp, Email, Google",41075.0,6109.0,3438.0,1357.0,527873.0,197.85,0.97,Bengali,26.55,College Students,2025-05-15,Profit
44134,NY-CMP-45134,Influencer,Working Women,23.0,"Email, Facebook, YouTube",26487.0,3330.0,1352.0,815.0,583540.0,259.44,1.76,Bengali,20.75,Premium Shoppers,2025-05-19,Profit
44135,NY-CMP-45135,Email,Youth,9.0,Email,22470.0,2096.0,1097.0,543.0,108600.0,435.17,-0.54,Tamil,16.63,Tier 2 City Customers,2024-12-24,Loss
44136,NY-CMP-45136,Social Media,Tier 2 City Customers,17.0,WhatsApp,68936.0,4767.0,1981.0,1406.0,868908.0,148.17,3.17,Bengali,11.83,Premium Shoppers,2025-02-24,Profit
44137,NY-CMP-45137,SEO,Working Women,8.0,"Instagram, Email, Google",62727.0,6403.0,1479.0,1402.0,866436.0,118.95,4.2,Bengali,13.781462901942962,Premium Shoppers,2024-09-30,Profit
44138,NY-CMP-45138,Email,Tier 2 City Customers,27.0,"Facebook, WhatsApp, Instagram",43128.0,1938.0,1137.0,844.0,251512.0,247.92,0.2,Hindi,9.09,Premium Shoppers,2024-10-22,Profit
44139,NY-CMP-45139,Email,Premium Shoppers,24.0,WhatsApp,19858.0,424.0,220.0,124.0,75268.0,859.24,-0.29,English,3.87,Tier 2 City Customers,2024-07-28,Loss
44140,NY-CMP-45140,Influencer,Premium Shoppers,27.0,Email,57285.0,3673.0,1770.0,859.0,662289.0,296.51,1.6,English,11.0,Working Women,2024-10-23,Profit
44141,NY-CMP-45141,Influencer,College Students,18.0,"Instagram, Facebook, Email",38736.0,5582.0,2132.0,1451.0,857541.0,83.98,6.04,Bengali,23.66,Working Women,2025-01-12,Profit
